customer_id,first_name,last_name,email,phone,city,state,country,date_of_birth,registration_date,loyalty_level
C0001126,Melissa,Proctor,webbjohn@example.net,8951456340,Pune,West Bengal,India,1985-08-25,2025-11-19,Silver
C0001127,Aaron,Reed,daniellindsey@example.com,4496539160,Pune,Delhi,India,1964-12-30,2023-12-24,Bronze
C0001128,Alex,Sanchez,loveluis@example.com,8403982218,Hyderabad,West Bengal,India,1987-08-06,2024-11-26,Gold
C0001129,Kayla,Wang,allennathan@example.net,4078802652,Ahmedabad,Maharashtra,India,1987-07-25,2023-12-16,Bronze
C0001130,Heather,Fletcher,michellebowen@example.com,2303974408,Coimbatore,Rajasthan,India,1994-09-21,2021-12-01,Gold
C0001131,William,Hanna,criddle@example.net,0199184311,Mumbai,Rajasthan,India,1987-04-27,2022-05-29,Gold
C0001132,Cole,Medina,ann52@example.com,2119604722,Kolkata,Delhi,India,2002-06-06,2025-07-22,Silver
C0001133,Erika,Alvarez,michael44@example.com,8231714619,Delhi,Telangana,India,2000-10-16,2023-11-15,Bronze
C0001134,Robert,Sparks,icuevas@example.com,3596053026,Chennai,Rajasthan,India,1962-09-04,2022-08-29,Bronze
C0001135,Nathaniel,Hess,ysmith@example.net,0506306636,Jaipur,Tamil Nadu,India,1970-05-09,2026-01-26,Bronze
C0001136,Paige,Miller,aadams@example.net,0390912030,Pune,Rajasthan,India,1963-02-22,2023-10-14,Bronze
C0001137,Matthew,Barker,ksherman@example.com,3192600986,Jaipur,Karnataka,India,1985-04-17,2025-09-30,Gold
C0001138,Sarah,Stanley,lisa92@example.org,4894453811,Hyderabad,Maharashtra,India,1969-10-10,2026-03-20,Silver
C0001139,Caitlin,Bailey,alyssa44@example.com,6229521797,Mumbai,Maharashtra,India,1987-05-30,2021-08-28,Platinum
C0001140,Jimmy,Cain,cochranmary@example.com,0704726602,Hyderabad,Karnataka,India,1986-06-18,2025-11-03,Gold
C0001141,Michael,Jones,erinjones@example.org,6715605879,Pune,Gujarat,India,1973-10-03,2023-09-24,Bronze
C0001142,Kevin,Clark,kyle94@example.org,4531579057,Mumbai,Maharashtra,India,2005-04-24,2026-01-07,Silver
C0001143,Dana,Schmidt,tbrandt@example.net,9365618335,Pune,Delhi,India,2004-03-28,2026-04-25,Gold
C0001144,Steve,Payne,brookstaylor@example.org,7718430192,Chennai,Tamil Nadu,India,1986-01-17,2025-03-26,Bronze
C0001145,Tracy,Robinson,hannahmunoz@example.com,2396440282,Kolkata,Telangana,India,1988-06-03,2025-06-20,Gold
C0001146,Nicholas,Villarreal,jonathangonzales@example.org,3852023209,Ahmedabad,West Bengal,India,1965-12-30,2025-02-26,Bronze
C0001147,Christina,Perez,zacharycarter@example.org,7199829075,Kolkata,Karnataka,India,1979-11-05,2024-06-18,Gold
C0001148,David,Price,kmorris@example.net,3831006433,Jaipur,Maharashtra,India,2004-02-12,2022-11-01,Bronze
C0001149,Robin,Vasquez,nowens@example.org,8066470703,Bengaluru,Tamil Nadu,India,1977-10-03,2024-10-09,Bronze
C0001150,Lauren,Rogers,gavin84@example.org,1074027406,Pune,Delhi,India,1972-12-02,2025-03-12,Platinum
C0001151,SHAWN,Taylor,wilkinsonrussell@example.org,0363856461,Bengaluru,Maharashtra,India,1979-09-29,2024-03-26,Bronze
C0001152,Brooke,Brewer,danschaefer@example.net,9849149860,Kolkata,Telangana,India,1982-11-24,2021-09-04,Silver
C0001153,Michelle,Harper,douglasbutler@example.com,3223946121,Coimbatore,Karnataka,India,1997-11-15,2022-03-10,Bronze
C0001154,Donna,Kent,christina85@example.org,0012762239,Jaipur,Gujarat,India,1981-12-25,2023-01-09,Silver
C0001155,Margaret,Hickman,matthewespinoza@example.net,1888223788,Kolkata,Telangana,India,2006-04-14,2026-03-16,Silver
C0001156,Teresa,Roberts,yboyd@example.net,3495647998,Kolkata,Telangana,India,2007-10-17,2024-04-25,Bronze
C0001157,Zachary,Parks,ashley63@example.net,0972361080,Pune,Maharashtra,India,1967-04-02,2024-10-27,Platinum
C0001158,Richard,Smith,umorris@example.net,8645786555,Kolkata,Tamil Nadu,India,1973-04-09,2023-09-21,Silver
C0001159,Thomas,Hill,williamsalexandria@example.com,8240516654,Coimbatore,Delhi,India,1973-06-22,2023-09-27,Silver
C0001160,Michelle,Green,afitzpatrick@example.org,3868608357,Delhi,Maharashtra,India,1962-11-28,2023-08-22,Bronze
C0001161,Ricky,Williams,lisa42@example.org,0205089830,Kolkata,Rajasthan,India,1976-01-09,2023-11-05,Silver
C0001162,Elizabeth,Smith,mlittle@example.com,9724528413,Ahmedabad,Telangana,India,1979-12-14,2026-01-13,Bronze
C0001163,Alexander,Stewart,marshallmichael@example.com,4809573940,Chennai,West Bengal,India,1964-08-18,2022-10-01,Bronze
C0001164,Diane,Reynolds,jenniferking@example.org,3158925849,Jaipur,Gujarat,India,1982-10-20,2022-11-11,Bronze
C0001165,Billy,Davis,eortega@example.com,7595141864,Chennai,Maharashtra,India,1961-10-22,2025-10-25,Bronze
C0001166,Alejandra,Ramsey,kristin86@example.net,1962332605,Delhi,Karnataka,India,1980-08-10,2022-12-18,Silver
C0001167,Stephen,Roberson,sarah31@example.com,0662931518,Bengaluru,Delhi,India,1995-08-17,2022-10-29,Gold
C0001168,Kenneth,Thomas,vmorrow@example.net,6989062327,Ahmedabad,Gujarat,India,1969-08-28,2025-05-21,Gold
C0001169,Colleen,Bautista,hoopernicole@example.org,9006548708,Delhi,Karnataka,India,2001-02-01,2024-04-20,Silver
C0001170,Jacqueline,Jones,ufisher@example.com,9818890737,Kolkata,Telangana,India,2001-03-30,2022-02-08,Bronze
C0001171,Luke,Morrison,mike96@example.org,8384887638,Kolkata,Maharashtra,India,2008-03-09,2025-08-18,Bronze
C0001172,Raymond,Hernandez,lmaldonado@example.org,5188129886,Chennai,Delhi,India,1963-05-13,2025-09-16,Bronze
C0001173,Adrian,Morales,marksbrandon@example.net,3729826893,Delhi,Maharashtra,India,2006-08-28,2025-04-08,Gold
C0001174,Donna,Lawson,pmorse@example.net,0675789683,Jaipur,Tamil Nadu,India,2008-07-18,2025-05-07,Bronze
C0001175,Alexander,Tucker,jodicannon@example.net,1555057052,Bengaluru,Karnataka,India,2003-08-09,2023-06-13,Silver
C0001176,Zachary,Page,jose45@example.net,1141470123,Coimbatore,West Bengal,India,1988-10-25,2026-02-10,Platinum
C0001177,Veronica,Wilson,xfuentes@example.net,0977978023,Jaipur,Maharashtra,India,1990-07-28,2025-11-29,Silver
C0001178,Kelly,Jenkins,sandrews@example.org,6640163295,Kolkata,Tamil Nadu,India,1995-12-29,2023-04-30,Bronze
C0001179,Misty,Kelly,tdiaz@example.org,7318683029,Coimbatore,Gujarat,India,1986-08-14,2024-02-22,Silver
C0001180,Dawn,Ferrell,jeremyevans@example.com,1854839660,Mumbai,Gujarat,India,1981-05-27,2024-10-27,Bronze
C0001181,Meghan,Fletcher,hthompson@example.com,8417491617,Kolkata,Tamil Nadu,India,1972-07-20,2022-12-18,Silver
C0001182,Chase,Beck,ecunningham@example.net,1344760948,Coimbatore,Rajasthan,India,1981-02-21,2021-10-10,Silver
C0001183,Jill,Anderson,amandaroberts@example.net,3026509962,Jaipur,Telangana,India,1989-11-03,2024-10-05,Bronze
C0001184,Shaun,Martinez,afritz@example.com,0256342022,Ahmedabad,Telangana,India,2003-04-28,2026-03-08,Gold
C0001185,Benjamin,Yoder,jessicastanton@example.net,6759017791,Hyderabad,Maharashtra,India,1980-05-05,2024-12-26,Gold
C0001186,David,Carter,jasonfrank@example.com,7465642601,Hyderabad,Tamil Nadu,India,1994-11-16,2022-08-24,Bronze
C0001187,Noah,Jones,jill69@example.net,5922776414,Kolkata,Maharashtra,India,1976-04-11,2026-03-19,Platinum
C0001188,Marcus,Kaufman,matthew34@example.com,8672288390,Hyderabad,Rajasthan,India,1977-06-10,2022-02-12,Bronze
C0001189,Johnny,Ward,,7493251149,Bengaluru,Karnataka,India,1993-04-22,2024-04-01,Bronze
C0001190,Jason,Anderson,robertsbrandy@example.com,7766183085,Kolkata,Tamil Nadu,India,1968-05-09,2026-02-11,Bronze
C0001191,Timothy,Sanchez,jamie15@example.org,4367862107,Delhi,Tamil Nadu,India,1992-08-05,2022-05-20,Silver
C0001192,Brandon,Powers,rodney25@example.com,6802693315,Chennai,Rajasthan,India,1962-05-22,2024-12-28,Silver
C0001193,Arthur,Lopez,lopezwayne@example.com,0522411420,Kolkata,Karnataka,India,1964-01-20,2022-06-07,Bronze
C0001194,Leslie,Scott,andrewbird@example.com,3382222400,Hyderabad,Rajasthan,India,1970-06-09,2023-02-14,Silver
C0001195,Elizabeth,Williams,btaylor@example.org,1134843391,Bengaluru,Karnataka,India,1986-04-20,2023-02-06,Silver
C0001196,Zachary,Moses,hoganeric@example.net,5645234286,Bengaluru,Delhi,India,1991-09-07,2025-03-13,Gold
C0001197,Laura,Thompson,rjordan@example.org,9536773498,Pune,West Bengal,India,1993-09-02,2023-07-12,Bronze
C0001198,Michael,Davenport,cookgregory@example.com,5591476253,Ahmedabad,Rajasthan,India,1989-11-26,2025-02-04,Silver
C0001199,Kevin,Adams,jeffrey69@example.net,2474665353,Chennai,Telangana,India,1970-03-21,2026-06-17,Bronze
C0001200,Andrea,Morgan,ericharris@example.net,7924157127,Hyderabad,Rajasthan,India,1976-11-03,2024-04-23,Silver
C0001201,Joseph,Bentley,robert58@example.net,3906168249,Kolkata,Tamil Nadu,India,2003-06-21,2026-03-15,Bronze
C0001202,Kristin,Jones,gomezjeffrey@example.net,1683710307,Pune,Maharashtra,India,1987-05-21,2022-01-21,Bronze
C0001203,Thomas,Martin,hahnjoshua@example.net,7808264931,Ahmedabad,Delhi,India,1988-08-28,2023-03-24,Gold
C0001204,Brittany,Evans,usanders@example.net,2926456339,Chennai,Maharashtra,India,2001-05-16,2024-02-10,Gold
C0001205,Alexander,Foster,william11@example.org,6497196706,Delhi,Delhi,India,1983-12-03,2023-06-07,Bronze
C0001206,Carol,Johnson,wrodriguez@example.net,1639949013,Ahmedabad,Karnataka,India,1980-01-23,2023-05-22,Platinum
C0001207,Thomas,Wade,ndouglas@example.net,8140984101,Mumbai,Telangana,India,1976-04-16,2021-11-16,Bronze
C0001208,Charles,King,garciaalex@example.com,0042028866,Ahmedabad,Maharashtra,India,1963-10-20,2022-03-03,Bronze
C0001209,Nancy,Guzman,kellymartinez@example.org,8548420353,Kolkata,Rajasthan,India,1994-02-02,2026-05-13,Silver
C0001210,Tracey,Davis,harrisamy@example.org,5711713219,Mumbai,Gujarat,India,1982-03-17,2025-07-02,Bronze
C0001211,Elizabeth,Smith,robertsdavid@example.net,4527193678,Kolkata,Gujarat,India,1981-08-08,2025-03-14,Gold
C0001212,Jacob,Jones,johnsondana@example.com,6194232154,Pune,Tamil Nadu,India,1967-03-01,2024-05-29,Silver
C0001213,Jeff,Williams,lchurch@example.com,6845525274,Hyderabad,Karnataka,India,2004-08-19,2024-08-23,Bronze
C0001214,Justin,Le,villasteven@example.net,8856694899,Coimbatore,West Bengal,India,1986-09-07,2022-06-16,Bronze
C0001215,Brittany,Fuller,ryan56@example.org,5842271726,Coimbatore,Rajasthan,India,1989-02-14,2024-09-04,Bronze
C0001216,Anthony,Reyes,alvarezelizabeth@example.org,4130686240,Mumbai,Maharashtra,India,1961-11-27,2021-08-01,Gold
C0001217,Tanya,Hooper,mortiz@example.org,1728207623,Mumbai,Tamil Nadu,India,1985-06-15,2022-12-05,Silver
C0001218,Donald,Thomas,henryhawkins@example.com,8475283599,Pune,Maharashtra,India,1961-08-23,2023-11-16,Bronze
C0001219,Christopher,Barber,shaun13@example.com,1350535722,Ahmedabad,Tamil Nadu,India,1962-01-29,2025-04-08,Bronze
C0001220,Keith,Bowman,sue80@example.net,8302801041,Bengaluru,Tamil Nadu,India,1978-01-24,2024-02-13,Bronze
C0001221,Chris,Cook,kristindixon@example.org,4786742802,Ahmedabad,Rajasthan,India,2003-01-31,2023-06-15,Bronze
C0001222,Andrew,Walker,tyler80@example.net,7891213974,Ahmedabad,Rajasthan,India,2000-09-25,2021-09-02,Silver
C0001223,Luis,Rivera,susan75@example.net,0842906969,Pune,Telangana,India,1971-12-26,2025-12-23,Gold
C0001224,Cathy,Daniels,bennettjessica@example.com,6733745701,Delhi,Karnataka,India,1991-10-13,2025-01-29,Bronze
C0001225,Christopher,Walker,evansrachel@example.org,5308437699,Kolkata,Tamil Nadu,India,1981-09-07,2023-11-05,Bronze
C0001226,Kevin,Ayala,lheath@example.com,8423242348,Jaipur,Maharashtra,India,1967-01-01,2025-06-02,Gold
C0001227,Jenna, Parker ,matthew69@example.org,8557490627,Mumbai,Maharashtra,India,1972-08-04,2023-12-01,Bronze
C0001228,Franklin,Chavez,wendylewis@example.net,9594523158,Kolkata,Tamil Nadu,India,1976-12-17,2021-12-12,Bronze
C0001229,Joshua,Buck,cassielong@example.net,7217429220,Chennai,Gujarat,India,1993-02-18,2026-02-28,Gold
C0001230,Sara,Thompson,howardjohn@example.org,6937063250,Hyderabad,Rajasthan,India,2001-06-17,2022-11-21,Gold
C0001231,Vincent,Turner,adrian20@example.com,9019333593,Mumbai,Delhi,India,1967-04-29,2022-01-29,Silver
C0001232,Aaron,Lucas,jeannewong@example.com,6225647185,Delhi,Delhi,India,1961-09-21,2025-05-18,Bronze
C0001233,Beth,Howell,jeremymitchell@example.com,2316778145,Kolkata,Maharashtra,India,1981-02-24,2023-08-22,Silver
C0001234,Scott,Patton,mendezsierra@example.com,9117766650,Mumbai,Gujarat,India,2005-08-29,2025-02-09,Bronze
C0001235,Carl,Johnson,angelaunderwood@example.net,7806190223,Coimbatore,Rajasthan,India,1994-02-12,2026-03-17,Bronze
C0001236,Erin,Ramos,esoto@example.net,3532237185,Bengaluru,Tamil Nadu,India,1970-12-14,2024-10-10,Silver
C0001237,Lori,Black,deborah56@example.org,1142943000,Pune,Tamil Nadu,India,1978-04-10,2026-05-27,Silver
C0001238,Karen,Cunningham,morganwarner@example.org,2465986693,Jaipur,Delhi,India,1979-02-08,2022-06-07,Bronze
C0001239,Travis,Spencer,kgutierrez@example.org,3820114065,Bengaluru,Gujarat,India,1981-06-26,2023-02-13,Bronze
C0001240,Ryan,Glenn,monicawood@example.org,2455337565,Delhi,Maharashtra,India,1989-07-04,2023-10-08,Gold
C0001241,Allison,Dixon,rmoore@example.net,5104625069,Delhi,Delhi,India,1983-10-23,2024-10-24,Bronze
C0001242,Amanda,Cook,thomasemily@example.com,7672935097,Coimbatore,Maharashtra,India,2008-02-28,2023-11-05,Gold
C0001243,Michelle,Jones,turnermisty@example.net,0223477804,Jaipur,West Bengal,India,1993-02-08,2022-09-20,Silver
C0001244,Nathaniel,Shields,helen07@example.org,3982147823,Hyderabad,Tamil Nadu,India,1965-05-17,2026-05-19,Silver
C0001245,Holly,Nelson,robbinsralph@example.com,0636328630,Delhi,Delhi,India,1971-11-14,2021-10-14,Gold
C0001246,Lorraine,Randall,wesley42@example.com,8333679608,Kolkata,West Bengal,India,1989-02-24,2025-10-18,Silver
C0001247,Jennifer,Little,patrickchristian@example.net,9469208564,Jaipur,Rajasthan,India,1974-05-03,2022-10-17,Gold
C0001248,Jose,Wood,odonnellsarah@example.com,0115461758,Pune,Maharashtra,India,1976-04-22,2026-01-04,Silver
C0001249,Jessica,Ray,mitchelldanielle@example.org,0431566851,Ahmedabad,Maharashtra,India,1997-02-09,2022-06-07,Silver
C0001250,Joshua,Brewer,ucollins@example.com,3090168564,Hyderabad,Tamil Nadu,India,1992-03-26,2026-03-23,Bronze
C0001251,Jose,Davis,mooresteven@example.net,6988371611,Bengaluru,Gujarat,India,1990-06-06,2025-12-15,Bronze
C0001252,Tiffany,Rodriguez,yserrano@example.com,9833261705,Delhi,Tamil Nadu,India,1975-09-02,2024-09-28,Gold
C0001253,Jake,Kelly,chapmanrobert@example.com,8535339982,Hyderabad,Maharashtra,India,1988-10-15,2022-10-06,Silver
C0001254,Clinton,Whitehead,crogers@example.org,8466879303,Mumbai,Maharashtra,India,1984-10-04,2023-04-18,Bronze
C0001255,Eric,Petersen,timothycruz@example.net,4515025285,Delhi,West Bengal,India,1977-10-16,2021-08-04,Gold
C0001256,Linda,Mcdonald,shellysmith@example.net,2073827777,Pune,Maharashtra,India,1981-06-17,2022-09-30,Bronze
C0001257,Luis,Steele,ydelgado@example.org,9007121024,Delhi,Gujarat,India,2007-07-02,2024-01-09,Gold
C0001258,Tracy,Beasley,baileydonna@example.net,7196199716,Ahmedabad,Tamil Nadu,India,1985-05-13,2024-12-11,Gold
C0001259,Richard,Gibson,billy96@example.net,3440095224,Jaipur,Rajasthan,India,1974-11-30,2025-06-16,Gold
C0001260,Claudia,Krueger,daviddavis@example.org,3907054736,Bengaluru,Gujarat,India,1995-02-04,2026-07-18,Gold
C0001261,Danny,Velez,benjamin10@example.org,2600802658,Coimbatore,Karnataka,India,1993-06-15,2024-05-31,Gold
C0001262,Carla,Boyer,jeffreyroberts@example.net,5719214967,Kolkata,Tamil Nadu,India,1987-09-19,2023-08-14,Bronze
C0001263,Tara,Page,ymercer@example.com,2031726652,Chennai,Telangana,India,1988-04-16,2026-02-19,Bronze
C0001264,Mason,Garrison,vanessajimenez@example.org,0002086014,Mumbai,Maharashtra,India,1967-05-30,2021-10-04,Bronze
C0001265,Anita,Morgan,madisonsimpson@example.org,3033563693,Jaipur,Gujarat,India,1965-06-05,2021-11-16,Bronze
C0001266,Bridget,Fox,cameronramos@example.org,4802835415,Hyderabad,Karnataka,India,2004-02-02,2021-12-26,Silver
C0001267,Christy,Hall,jasmin76@example.com,3662808122,Hyderabad,Maharashtra,India,1985-04-17,2026-06-03,Silver
C0001268,Kevin,Ellis,kayla05@example.net,1105833096,Chennai,Gujarat,India,1992-01-13,2025-11-03,Bronze
C0001269,Kelly,Taylor,burgessdonald@example.com,7650167671,Hyderabad,Rajasthan,India,1988-08-25,2022-08-15,Gold
C0001270,Dominique,Daniels,robertyoung@example.net,0162762922,Ahmedabad,Karnataka,India,1991-10-06,2025-12-07,Bronze
C0001271,Mariah,Robertson,sethsanders@example.com,2289890749,Kolkata,West Bengal,India,2000-01-18,2026-02-09,Bronze
C0001272,Daniel,Morris,jcastillo@example.com,9764083858,Ahmedabad,West Bengal,India,1966-06-27,2024-01-11,Bronze
C0001273,David,Alexander,jrivera@example.net,9129565188,Coimbatore,Maharashtra,India,1982-07-17,2026-01-09,Silver
C0001274,Roy,Brown,kim09@example.org,4928787570,Chennai,Maharashtra,India,2001-09-06,2023-03-23,Gold
C0001275,Andrew,Garcia,matthewsmith@example.net,0742906952,Coimbatore,Maharashtra,India,1974-06-03,2025-01-09,Bronze
C0001276,Cassandra,Nicholson,cruzolivia@example.org,3024266249,Chennai,Maharashtra,India,1993-07-06,2024-01-03,Bronze
C0001277,Virginia,Terry,troy14@example.com,9567406873,Pune,Delhi,India,1986-12-01,2023-06-02,Bronze
C0001278,Jonathan,Ramsey,oscar68@example.net,5834834835,Kolkata,Tamil Nadu,India,1989-11-24,2025-10-05,Silver
C0001279,Jason,Irwin,zachary32@example.org,7587089432,Hyderabad,Karnataka,India,1976-06-03,2023-09-12,Gold
C0001280,Kevin,Savage,sshea@example.com,5045050928,,Delhi,India,1972-10-18,2021-08-16,Silver
C0001281,Brett,Gonzalez,samanthachang@example.org,7737295450,Coimbatore,Rajasthan,India,1965-11-15,2025-02-21,Silver
C0001282,Devin,Hansen,daniel02@example.net,4502814353,Kolkata,Telangana,India,2002-02-27,2023-10-22,Bronze
C0001283,Kelsey,Parks,madisonchristensen@example.net,3111235904,Ahmedabad,Maharashtra,India,1974-02-14,2025-06-22,Gold
C0001284,Lisa,Hernandez,ypittman@example.org,1085738385,Hyderabad,West Bengal,India,1967-01-07,2023-10-06,Bronze
C0001285,Crystal,Reynolds,yatesmadison@example.net,9351174555,Mumbai,Telangana,India,1989-12-29,2022-09-16,Bronze
C0001286,Thomas,Stephens,perryjames@example.com,6121575626,Chennai,Rajasthan,India,1990-06-07,2021-10-19,Silver
C0001287,Willie,Fox,amyers@example.net,6931963039,Bengaluru,Maharashtra,India,1991-03-20,2025-10-04,Silver
C0001288,Shelley,Collins,josephjennifer@example.net,2673123438,Chennai,West Bengal,India,1982-07-22,2025-10-28,Gold
C0001289,MAX,Walls,debra02@example.com,6450282313,Delhi,Tamil Nadu,India,1986-03-06,2024-09-16,Silver
C0001290,Scott,Owens,rodriguezmark@example.net,4431834369,Jaipur,Tamil Nadu,India,1964-02-25,2022-11-21,Silver
C0001291,Elizabeth,Richards,pwilson@example.org,0629179265,Chennai,Tamil Nadu,India,1972-07-24,2025-11-20,Silver
C0001292,Daniel,Simmons,manningjessica@example.com,9221983691,Kolkata,Gujarat,India,2007-10-16,2025-06-21,Bronze
C0001293,Ryan,Webb,howardannette@example.net,7074599153,Coimbatore,Delhi,India,1983-03-08,2021-12-27,Silver
C0001294,Alex,Mcneil,andersondebbie@example.net,8789034502,Hyderabad,Maharashtra,India,1988-10-05,2025-05-28,Silver
C0001295,Kathleen,Williams,nelsoncassandra@example.net,4675418236,Chennai,Delhi,India,1964-08-05,2022-03-13,Bronze
C0001296,Pamela,Greer,seanjones@example.com,3346018422,Bengaluru,Tamil Nadu,India,1997-12-28,2026-03-17,Bronze
C0001297,Gary,Flynn,anthonypierce@example.org,6816360389,Jaipur,Telangana,India,1987-06-11,2021-08-30,Bronze
C0001298,Steven,Dixon,deborah67@example.org,0052141070,Bengaluru,Tamil Nadu,India,1977-12-27,2023-11-04,Silver
C0001299,Ann,Savage,baueremily@example.net,1237085119,Bengaluru,Delhi,India,2005-04-14,2024-02-21,Bronze
C0001300,Michael,Donovan,jjacobs@example.net,5561927671,Bengaluru,Gujarat,India,2008-02-16,2022-07-18,Bronze
C0001301,Hailey,Lowe,bbrady@example.org,6126678305,Mumbai,Delhi,India,1992-10-10,2022-05-23,Gold
C0001302,James,Mathis,cburgess@example.org,3461446627,Mumbai,Maharashtra,India,1961-08-12,2024-01-30,Silver
C0001303,Stephanie,Rodriguez,gbutler@example.net,2152483196,Delhi,Telangana,India,1989-11-04,2023-10-13,Bronze
C0001304,Timothy,Skinner,iedwards@example.net,9870368830,Ahmedabad,Maharashtra,India,1976-07-09,2025-09-10,Silver
C0001305,Felicia,Knapp,richardperez@example.org,9229127065,Ahmedabad,Maharashtra,India,1965-12-09,2021-12-04,Bronze
C0001306,Rebecca,Williams,bethmiller@example.com,2824718301,Chennai,Karnataka,India,2001-04-04,2024-12-17,Gold
C0001307,Denise,Charles,ccook@example.net,9749979905,Jaipur,Gujarat,India,1994-12-04,2022-08-11,Bronze
C0001308,Daniel,Payne,agibbs@example.com,8981061735,Bengaluru,Tamil Nadu,India,1989-04-26,2023-04-04,Bronze
C0001309,Maria,Jackson,xzavala@example.com,2616949637,Bengaluru,Delhi,India,1967-08-04,2026-06-09,Silver
C0001310,Mary,Lewis,myerstiffany@example.org,1307167532,Ahmedabad,Delhi,India,1974-10-16,2025-02-20,Bronze
C0001311,Samantha,Lang,chaseaustin@example.net,4900490372,Chennai,Karnataka,India,1986-11-04,2025-12-10,Gold
C0001312,Kimberly,Gordon,heather39@example.net,2743922551,Chennai,Delhi,India,2002-05-27,2023-02-14,Bronze
